RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|SampleDate|Year|Month|AreaID|ManagedAreaName|Region|CommonIdentifier|SpeciesName|GenusName|SpeciesGroup1|SpeciesGroup2|SamplingMethod|QuadSize_m2|PlotSize_m2|ResultValue|CoralRegion|MADup|CoralRegionDup|DataFileName|q_subset
5781171|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Height|298095|74C|2001-12-31T00:00:00Z|2001|12|15|Florida Keys National Marine Sanctuary|SE|Dendrogyra cylindrus|cylindrus|Dendrogyra|Scleractinian||Transect|10||185|FLA KEYS|1|1|Data_169C_Final.csv|high
5836204|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Height|296150|244C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||160|FLA KEYS|1|1|Data_169C_Final.csv|high
5847908|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Height|297646|622C|2005-12-31T00:00:00Z|2005|12|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||125|FLA KEYS|1|1|Data_169C_Final.csv|high
5850472|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Height|296540|338C|2009-12-31T00:00:00Z|2009|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||165|FLA KEYS|1|1|Data_169C_Final.csv|high
5859200|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Height|298086|741C|1999-12-31T00:00:00Z|1999|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||130|FLA KEYS|1|1|Data_169C_Final.csv|high
5915954|169|Abundance, Distribution, and Condition of Acropora Corals, Other Benthic Coral Reef Organisms, and Marine Debris (SCREAM)|Height|297816|661C|2001-12-31T00:00:00Z|2001|12|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||125|FLA KEYS|1|1|Data_169C_Final.csv|high
6082743|4019|Post-Hurricane Irma Rapid Assessment|Height|127653|IRMA_046|2017-10-15T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||121|FLA KEYS|1|1|Data_4019A_Final.csv|high
6087465|4019|Post-Hurricane Irma Rapid Assessment|Height|127644|IRMA_025|2017-10-18T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||130|FLA KEYS|1|1|Data_4019A_Final.csv|high
6087792|4019|Post-Hurricane Irma Rapid Assessment|Height|127692|IRMA_108|2017-10-09T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||180|FLA KEYS|1|1|Data_4019A_Final.csv|high
6089051|4019|Post-Hurricane Irma Rapid Assessment|Height|127668|IRMA_069|2017-10-16T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_4019A_Final.csv|high
6089638|4019|Post-Hurricane Irma Rapid Assessment|Height|127650|IRMA_043|2017-10-12T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||130|FLA KEYS|1|1|Data_4019A_Final.csv|high
6089639|4019|Post-Hurricane Irma Rapid Assessment|Height|127686|IRMA_099|2017-10-17T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||125|FLA KEYS|1|1|Data_4019A_Final.csv|high
6094302|4019|Post-Hurricane Irma Rapid Assessment|Height|127686|IRMA_099|2017-10-17T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||180|FLA KEYS|1|1|Data_4019A_Final.csv|high
6099670|4019|Post-Hurricane Irma Rapid Assessment|Height|127668|IRMA_069|2017-10-16T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||220|FLA KEYS|1|1|Data_4019A_Final.csv|high
6107244|4019|Post-Hurricane Irma Rapid Assessment|Height|127645|IRMA_031|2017-10-16T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||127|FLA KEYS|1|1|Data_4019A_Final.csv|high
6108925|4019|Post-Hurricane Irma Rapid Assessment|Height|127673|IRMA_075|2017-10-16T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||170|FLA KEYS|1|1|Data_4019A_Final.csv|high
6109547|4019|Post-Hurricane Irma Rapid Assessment|Height|127689|IRMA_104|2017-10-16T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||122|FLA KEYS|1|1|Data_4019A_Final.csv|high
6109548|4019|Post-Hurricane Irma Rapid Assessment|Height|127689|IRMA_104|2017-10-16T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||135|FLA KEYS|1|1|Data_4019A_Final.csv|high
6119359|4019|Post-Hurricane Irma Rapid Assessment|Height|127655|IRMA_050|2017-10-16T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||131|FLA KEYS|1|1|Data_4019A_Final.csv|high
6119719|4019|Post-Hurricane Irma Rapid Assessment|Height|127655|IRMA_050|2017-10-16T00:00:00Z|2017|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||136|FLA KEYS|1|1|Data_4019A_Final.csv|high
6402036|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932289|1133-1856327-3022B|2014-07-24T00:00:00Z|2014|7|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||125|FLA KEYS|1|1|Data_3022B_Final.csv|high
6403642|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932854|1330-919791-3022B|2014-08-07T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||125|FLA KEYS|1|1|Data_3022B_Final.csv|high
6405849|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932948|1355-1003830-3022B|2014-08-22T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||145|FLA KEYS|1|1|Data_3022B_Final.csv|high
6408314|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932869|1334-1006382-3022B|2014-08-12T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||190|FLA KEYS|1|1|Data_3022B_Final.csv|high
6408635|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932277|1129-1938807-3022B|2014-09-15T00:00:00Z|2014|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||130|FLA KEYS|1|1|Data_3022B_Final.csv|high
6409572|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932333|1148-1901802-3022B|2014-06-30T00:00:00Z|2014|6|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||130|FLA KEYS|1|1|Data_3022B_Final.csv|high
6409924|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932277|1129-1938807-3022B|2014-09-15T00:00:00Z|2014|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||190|FLA KEYS|1|1|Data_3022B_Final.csv|high
6410299|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932948|1355-1003830-3022B|2014-08-22T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||145|FLA KEYS|1|1|Data_3022B_Final.csv|high
6412448|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932333|1148-1901802-3022B|2014-06-30T00:00:00Z|2014|6|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||150|FLA KEYS|1|1|Data_3022B_Final.csv|high
6417440|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933242|1433-1009004-3022B|2014-08-14T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Acropora cervicornis|cervicornis|Acropora|Scleractinian||Transect|10||325|FLA KEYS|1|1|Data_3022B_Final.csv|high
6417559|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933227|1429-1138019-3022B|2014-08-14T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||190|FLA KEYS|1|1|Data_3022B_Final.csv|high
6417560|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933227|1429-1138019-3022B|2014-08-14T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||175|FLA KEYS|1|1|Data_3022B_Final.csv|high
6419143|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933269|1443-920017-3022B|2014-08-12T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||250|FLA KEYS|1|1|Data_3022B_Final.csv|high
6419383|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933227|1429-1138019-3022B|2014-08-14T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||175|FLA KEYS|1|1|Data_3022B_Final.csv|high
6422794|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933403|1579-1834525-3022B|2014-09-13T00:00:00Z|2014|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||124|FLA KEYS|1|1|Data_3022B_Final.csv|high
6422795|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933492|1639-1509874-3022B|2014-11-09T00:00:00Z|2014|11|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||180|FLA KEYS|1|1|Data_3022B_Final.csv|high
6433406|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932933|1350-1214471-3022B|2016-07-13T00:00:00Z|2016|7|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||130|FLA KEYS|1|1|Data_3022B_Final.csv|high
6433537|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932734|1299-1795185-3022B|2014-10-18T00:00:00Z|2014|10|15|Florida Keys National Marine Sanctuary|SE|Colpophyllia natans|natans|Colpophyllia|Scleractinian||Transect|10||140|FLA KEYS|1|1|Data_3022B_Final.csv|high
6435194|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932836|1327-1248516-3022B|2015-05-08T00:00:00Z|2015|5|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||180|FLA KEYS|1|1|Data_3022B_Final.csv|high
6435195|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932836|1327-1248516-3022B|2015-05-08T00:00:00Z|2015|5|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||138|FLA KEYS|1|1|Data_3022B_Final.csv|high
6435562|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932836|1327-1248516-3022B|2015-05-08T00:00:00Z|2015|5|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||210|FLA KEYS|1|1|Data_3022B_Final.csv|high
6436999|3022|National Coral Reef Monitoring Program (NCRMP)|Height|934428|2334-1483795-3022B|2016-06-04T00:00:00Z|2016|6|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||180|DRY TORT|1|1|Data_3022B_Final.csv|high
6437012|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933197|1420-1332050-3022B|2015-05-10T00:00:00Z|2015|5|13|Coupon Bight Aquatic Preserve|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||148|FLA KEYS|1|1|Data_3022B_Final.csv|high
6437416|3022|National Coral Reef Monitoring Program (NCRMP)|Height|934524|2398-1540930-3022B|2014-07-25T00:00:00Z|2014|7|15|Florida Keys National Marine Sanctuary|SE|Montastraea cavernosa|cavernosa|Montastraea|Scleractinian||Transect|10||130|DRY TORT|1|1|Data_3022B_Final.csv|high
6437601|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933200|1421-1337948-3022B|2015-06-23T00:00:00Z|2015|6|13|Coupon Bight Aquatic Preserve|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||140|FLA KEYS|1|1|Data_3022B_Final.csv|high
6437996|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932522|1231-1792899-3022B|2014-10-18T00:00:00Z|2014|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||180|FLA KEYS|1|1|Data_3022B_Final.csv|high
6438478|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932522|1231-1792899-3022B|2014-10-18T00:00:00Z|2014|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_3022B_Final.csv|high
6441351|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932827|1325-1030082-3022B|2014-08-06T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||190|FLA KEYS|1|1|Data_3022B_Final.csv|high
6441526|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932576|1247-1815459-3022B|2016-12-14T00:00:00Z|2016|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||150|FLA KEYS|1|1|Data_3022B_Final.csv|high
6442204|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932722|1297-1809650-3022B|2014-10-17T00:00:00Z|2014|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||195|FLA KEYS|1|1|Data_3022B_Final.csv|high
6442205|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932722|1297-1809650-3022B|2014-10-17T00:00:00Z|2014|10|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||190|FLA KEYS|1|1|Data_3022B_Final.csv|high
6442894|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932863|1333-1687187-3022B|2018-08-15T00:00:00Z|2018|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||170|FLA KEYS|1|1|Data_3022B_Final.csv|high
6443083|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932827|1325-1030082-3022B|2014-08-06T00:00:00Z|2014|8|15|Florida Keys National Marine Sanctuary|SE|Orbicella annularis|annularis|Orbicella|Scleractinian||Transect|10||122|FLA KEYS|1|1|Data_3022B_Final.csv|high
6443103|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932454|1201-1917232-3022B|2016-12-07T00:00:00Z|2016|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||140|FLA KEYS|1|1|Data_3022B_Final.csv|high
6443212|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932339|1150-1836013-3022B|2014-09-07T00:00:00Z|2014|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||185|FLA KEYS|1|1|Data_3022B_Final.csv|high
6444792|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933690|2043-902620-3022B|2014-06-11T00:00:00Z|2014|6|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||140|FLA KEYS|1|1|Data_3022B_Final.csv|high
6444871|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932576|1247-1815459-3022B|2016-12-14T00:00:00Z|2016|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||150|FLA KEYS|1|1|Data_3022B_Final.csv|high
6445139|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932454|1201-1917232-3022B|2016-12-07T00:00:00Z|2016|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||150|FLA KEYS|1|1|Data_3022B_Final.csv|high
6445143|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932454|1201-1917232-3022B|2016-12-07T00:00:00Z|2016|12|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||200|FLA KEYS|1|1|Data_3022B_Final.csv|high
6445380|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932836|1327-1248516-3022B|2015-05-08T00:00:00Z|2015|5|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||165|FLA KEYS|1|1|Data_3022B_Final.csv|high
6446966|3022|National Coral Reef Monitoring Program (NCRMP)|Height|932616|1257-1792899-3022B|2016-09-29T00:00:00Z|2016|9|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||150|FLA KEYS|1|1|Data_3022B_Final.csv|high
6451024|3022|National Coral Reef Monitoring Program (NCRMP)|Height|933173|1412-1112984-3022B|2016-07-14T00:00:00Z|2016|7|15|Florida Keys National Marine Sanctuary|SE|Orbicella faveolata|faveolata|Orbicella|Scleractinian||Transect|10||175|FLA KEYS|1|1|Data_3022B_Final.csv|high
7636555|136|Population Status of Elkhorn Coral|Height|308108|ML2|2005-05-04T00:00:00Z|2005|5|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||NA||150|135|FLA KEYS|1|1|Data_136E_Final.csv|high
7639213|136|Population Status of Elkhorn Coral|Height|308108|ML2|2005-02-01T00:00:00Z|2005|2|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||NA||150|135|FLA KEYS|1|1|Data_136E_Final.csv|high
7639375|136|Population Status of Elkhorn Coral|Height|308108|ML2|2004-07-21T00:00:00Z|2004|7|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||NA||150|133|FLA KEYS|1|1|Data_136E_Final.csv|high
7639764|136|Population Status of Elkhorn Coral|Height|308108|ML2|2004-03-30T00:00:00Z|2004|3|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||NA||150|130|FLA KEYS|1|1|Data_136E_Final.csv|high
7639765|136|Population Status of Elkhorn Coral|Height|308108|ML2|2004-10-11T00:00:00Z|2004|10|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||NA||150|133|FLA KEYS|1|1|Data_136E_Final.csv|high
7640179|136|Population Status of Elkhorn Coral|Height|308114|SI2|2015-10-09T00:00:00Z|2015|10|15|Florida Keys National Marine Sanctuary|SE|Acropora palmata|palmata|Acropora|Scleractinian||NA||150|130|FLA KEYS|1|1|Data_136E_Final.csv|high
