RowID|ProgramID|ProgramName|ParameterName|LocationID|ProgramLocationID|SampleDate|Year|Month|ManagedAreaName|Region|CommonIdentifier|SpeciesName|GenusName|SpeciesGroup1|SpeciesGroup2|SamplingMethod1|SamplingMethod2|GearType|MeshSize_mm|GearSize_m|AreaSwept_m2|Time_of_tow_mm|Speed_of_tow_kph|ResultValue|DistanceTowed_m|EffortCorrection_100m2|ReplicateNumber_QuadIdentifier|MADup|DataFileName|AreaID|q_subset
10809|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115010|8|2004-11-16T00:00:00Z|2004|11|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|196.481481481481||5.4|3|1|Data_129B_Final.csv|3|high
11111|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115005|3|2003-04-15T00:00:00Z|2003|4|Apalachicola National Estuarine Research Reserve|NW|Lagodon rhomboides|rhomboides|Lagodon|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|118.333333333333||5.4|1|1|Data_129B_Final.csv|3|high
11134|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115008|6|2020-06-11T00:00:00Z|2020|6|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|229.074074074074||5.4|2|1|Data_129B_Final.csv|3|high
11814|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115007|5|2006-04-18T00:00:00Z|2006|4|Apalachicola Bay Aquatic Preserve|NW|Micropogonias undulatus|undulatus|Micropogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|82.2222222222222||5.4|2|1|Data_129B_Final.csv|2|high
11856|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2001-03-27T00:00:00Z|2001|3|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|125.185185185185||5.4|4|1|Data_129B_Final.csv|3|high
12061|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2001-02-20T00:00:00Z|2001|2|Apalachicola National Estuarine Research Reserve|NW|Brevoortia spp.||Brevoortia||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|152.592592592593||5.4|4|1|Data_129B_Final.csv|3|high
12195|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115006|4|2010-02-16T00:00:00Z|2010|2|Apalachicola National Estuarine Research Reserve|NW|Micropogonias undulatus|undulatus|Micropogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|151.296296296296||5.4|1|1|Data_129B_Final.csv|3|high
12199|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115006|4|2010-02-16T00:00:00Z|2010|2|Apalachicola National Estuarine Research Reserve|NW|Micropogonias undulatus|undulatus|Micropogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|211.296296296296||5.4|3|1|Data_129B_Final.csv|3|high
12553|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2001-02-20T00:00:00Z|2001|2|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|155.555555555556||5.4|5|1|Data_129B_Final.csv|3|high
12557|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2001-04-24T00:00:00Z|2001|4|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|111.851851851852||5.4|2|1|Data_129B_Final.csv|3|high
12559|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2001-03-27T00:00:00Z|2001|3|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|163.703703703704||5.4|5|1|Data_129B_Final.csv|3|high
12561|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2001-04-24T00:00:00Z|2001|4|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|83.7037037037037||5.4|4|1|Data_129B_Final.csv|3|high
12705|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115006|4|2010-02-16T00:00:00Z|2010|2|Apalachicola National Estuarine Research Reserve|NW|Micropogonias undulatus|undulatus|Micropogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|180.185185185185||5.4|2|1|Data_129B_Final.csv|3|high
12954|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115006|4|2003-08-18T00:00:00Z|2003|8|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|81.4814814814815||5.4|4|1|Data_129B_Final.csv|3|high
12965|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115005|3|2002-07-16T00:00:00Z|2002|7|Apalachicola National Estuarine Research Reserve|NW|Lagodon rhomboides|rhomboides|Lagodon|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|85.3703703703704||5.4|3|1|Data_129B_Final.csv|3|high
12983|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115010|8|2005-10-18T00:00:00Z|2005|10|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|209.62962962963||5.4|3|1|Data_129B_Final.csv|3|high
12993|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115010|8|2005-10-18T00:00:00Z|2005|10|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|136.296296296296||5.4|4|1|Data_129B_Final.csv|3|high
13115|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115011|9|2009-07-21T00:00:00Z|2009|7|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|86.6666666666667||5.4|1|1|Data_129B_Final.csv|3|high
13116|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115011|9|2009-07-21T00:00:00Z|2009|7|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|135.555555555556||5.4|2|1|Data_129B_Final.csv|3|high
13644|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115005|3|2002-04-16T00:00:00Z|2002|4|Apalachicola National Estuarine Research Reserve|NW|Lagodon rhomboides|rhomboides|Lagodon|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|245.185185185185||5.4|2|1|Data_129B_Final.csv|3|high
13702|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115005|3|2002-07-16T00:00:00Z|2002|7|Apalachicola National Estuarine Research Reserve|NW|Lagodon rhomboides|rhomboides|Lagodon|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|120||5.4|1|1|Data_129B_Final.csv|3|high
13754|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115007|5|2011-01-19T00:00:00Z|2011|1|Apalachicola Bay Aquatic Preserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|142.777777777778||5.4|5|1|Data_129B_Final.csv|2|high
14377|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115004|2|2009-11-19T00:00:00Z|2009|11|Apalachicola National Estuarine Research Reserve|NW|No fish|||||presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|1851.66666666667||5.4|5|1|Data_129B_Final.csv|3|high
14454|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115004|2|2012-06-12T00:00:00Z|2012|6|Apalachicola National Estuarine Research Reserve|NW|Acetes americanus|americanus|Acetes||Nekton - Decapoda|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|141.481481481481||5.4|3|1|Data_129B_Final.csv|3|high
14484|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115007|5|2007-07-17T00:00:00Z|2007|7|Apalachicola Bay Aquatic Preserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|89.2592592592593||5.4|2|1|Data_129B_Final.csv|2|high
14534|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115000|10|2010-06-15T00:00:00Z|2010|6|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|194.444444444444||5.4|5|1|Data_129B_Final.csv|3|high
14575|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115006|4|2011-02-16T00:00:00Z|2011|2|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|412.777777777778||5.4|2|1|Data_129B_Final.csv|3|high
14765|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115006|4|2010-02-16T00:00:00Z|2010|2|Apalachicola National Estuarine Research Reserve|NW|Micropogonias undulatus|undulatus|Micropogonias|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|271.296296296296||5.4|4|1|Data_129B_Final.csv|3|high
15110|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115004|2|2012-06-12T00:00:00Z|2012|6|Apalachicola National Estuarine Research Reserve|NW|Acetes americanus|americanus|Acetes||Nekton - Decapoda|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|91.1111111111111||5.4|1|1|Data_129B_Final.csv|3|high
15487|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115004|2|2002-06-11T00:00:00Z|2002|6|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|137.777777777778||5.4|1|1|Data_129B_Final.csv|3|high
15488|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115004|2|2002-06-11T00:00:00Z|2002|6|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|170||5.4|4|1|Data_129B_Final.csv|3|high
15539|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115006|4|2011-01-19T00:00:00Z|2011|1|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|82.5925925925926||5.4|3|1|Data_129B_Final.csv|3|high
15580|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115011|9|2009-06-17T00:00:00Z|2009|6|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|104.444444444444||5.4|2|1|Data_129B_Final.csv|3|high
15581|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115011|9|2009-06-17T00:00:00Z|2009|6|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|188.148148148148||5.4|5|1|Data_129B_Final.csv|3|high
15582|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115011|9|2010-06-15T00:00:00Z|2010|6|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|286.296296296296||5.4|2|1|Data_129B_Final.csv|3|high
15831|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115005|3|2008-06-17T00:00:00Z|2008|6|Apalachicola National Estuarine Research Reserve|NW|Lagodon rhomboides|rhomboides|Lagodon|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|165.925925925926||5.4|2|1|Data_129B_Final.csv|3|high
15887|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115011|9|2010-06-15T00:00:00Z|2010|6|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|359.074074074074||5.4|3|1|Data_129B_Final.csv|3|high
16025|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2008-09-16T00:00:00Z|2008|9|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|192.777777777778||5.4|1|1|Data_129B_Final.csv|3|high
16220|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115005|3|2002-08-20T00:00:00Z|2002|8|Apalachicola National Estuarine Research Reserve|NW|Lagodon rhomboides|rhomboides|Lagodon|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|82.2222222222222||5.4|3|1|Data_129B_Final.csv|3|high
16365|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115010|8|2003-02-19T00:00:00Z|2003|2|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|90.5555555555556||5.4|2|1|Data_129B_Final.csv|3|high
16499|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115000|10|2016-09-28T00:00:00Z|2016|9|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|252.777777777778||5.4|1|1|Data_129B_Final.csv|3|high
16595|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115006|4|2011-02-16T00:00:00Z|2011|2|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|428.703703703704||5.4|3|1|Data_129B_Final.csv|3|high
16701|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115010|8|2003-03-19T00:00:00Z|2003|3|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|96.6666666666667||5.4|4|1|Data_129B_Final.csv|3|high
16766|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2003-03-18T00:00:00Z|2003|3|Apalachicola National Estuarine Research Reserve|NW|Brevoortia spp.||Brevoortia||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|127.592592592593||5.4|2|1|Data_129B_Final.csv|3|high
16819|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|114999|1|2003-03-18T00:00:00Z|2003|3|Apalachicola National Estuarine Research Reserve|NW|Leiostomus xanthurus|xanthurus|Leiostomus|Grazers and reef dependent species|Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|244.444444444444||5.4|2|1|Data_129B_Final.csv|3|high
17017|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|Count/100m2 (effort corrected)|115000|10|2016-09-28T00:00:00Z|2016|9|Apalachicola National Estuarine Research Reserve|NW|Anchoa mitchilli|mitchilli|Anchoa||Nekton - Osteichthyes|presence/absence, Count, Length|Trawl|Trawl|25.4|4.8||2|1|98.3333333333333||5.4|3|1|Data_129B_Final.csv|3|high
